timestamp,load_kw,temperature_c,humidity_pct,is_weekend,season_code,substation_shutdown
2021-01-14 13:00:00,4560.434350703011,22.22222222222222,67,0,1,0
2021-01-14 14:00:00,4405.194100922227,22.22222222222222,67,0,1,0
2021-01-14 15:00:00,4499.447109717704,20.0,78,0,1,0
2021-01-14 16:00:00,4347.567038503604,20.0,78,0,1,0
2021-01-14 17:00:00,662.6272133500102,20.0,78,0,1,0
2021-01-14 18:00:00,904.2240522945625,20.0,87,0,1,0
2021-01-14 19:00:00,825.5958738341658,20.0,87,0,1,0
2021-01-14 20:00:00,687.9965615284714,20.0,87,0,1,0
2021-01-14 21:00:00,629.0254276831739,16.666666666666668,87,0,1,0
2021-01-14 22:00:00,589.7113384529755,16.666666666666668,87,0,1,0
2021-01-14 23:00:00,2083.6467292005136,16.666666666666668,87,0,1,0
2021-01-15 00:00:00,2083.6467292005136,18.88888888888889,79,0,1,0
2021-01-15 01:00:00,2083.6467292005136,18.88888888888889,79,0,1,0
2021-01-15 02:00:00,2083.6467292005136,18.88888888888889,79,0,1,0
2021-01-15 03:00:00,2143.7939255441506,26.11111111111111,37,0,1,0
2021-01-15 04:00:00,2704.943746180315,26.11111111111111,37,0,1,0
2021-01-15 05:00:00,3094.5564509872816,26.11111111111111,37,0,1,0
2021-01-15 06:00:00,4213.663922621262,30.0,29,0,1,0
2021-01-15 07:00:00,5464.154376212571,30.0,29,0,1,0
2021-01-15 08:00:00,5352.260429942006,30.0,29,0,1,0
2021-01-15 09:00:00,5203.068501581254,28.333333333333332,36,0,1,0
2021-01-15 10:00:00,4998.937653655224,28.333333333333332,36,0,1,0
2021-01-15 11:00:00,4730.795404033871,28.333333333333332,36,0,1,0
2021-01-15 12:00:00,4327.909993888505,21.11111111111111,66,0,1,0
2021-01-15 13:00:00,4154.020753062628,21.11111111111111,66,0,1,0
2021-01-15 14:00:00,4248.60977971477,21.11111111111111,66,0,1,0
2021-01-15 15:00:00,4309.597020700079,20.0,79,0,1,0
2021-01-15 16:00:00,3998.61249435351,20.0,79,0,1,0
2021-01-15 17:00:00,707.6536061435706,20.0,79,0,1,0
2021-01-15 18:00:00,915.9846772779553,19.444444444444443,84,0,1,0
2021-01-15 19:00:00,864.9099630643641,19.444444444444443,84,0,1,0
2021-01-15 20:00:00,793.0021417373348,19.444444444444443,84,0,1,0
2021-01-16 00:00:00,1987.8816400500305,17.22222222222222,87,0,1,0
2021-01-16 01:00:00,1987.8816400500305,17.22222222222222,87,0,1,0
2021-01-16 02:00:00,2143.7939255441506,17.22222222222222,87,0,1,0
2021-01-16 03:00:00,2299.7062110382703,25.555555555555557,48,0,1,0
2021-01-16 04:00:00,2395.807318045422,25.555555555555557,48,0,1,0
2021-01-16 05:00:00,3639.0733877183625,25.555555555555557,48,0,1,0
2021-01-16 06:00:00,4501.967243642716,30.0,25,0,1,0
2021-01-16 07:00:00,5147.121528445972,30.0,25,0,1,0
2021-01-16 08:00:00,5352.260429942006,30.0,25,0,1,0
2021-01-16 09:00:00,5137.04099274592,28.333333333333332,39,0,1,0
2021-01-16 10:00:00,2885.721353067894,28.333333333333332,39,0,1,0
2021-01-16 11:00:00,4714.330529057122,28.333333333333332,39,0,1,1
2021-01-16 12:00:00,4558.418243563002,22.22222222222222,62,0,1,0
2021-01-16 13:00:00,5113.855760635804,22.22222222222222,62,0,1,0
2021-01-16 14:00:00,4613.357163128279,22.22222222222222,62,0,1,0
2021-01-16 15:00:00,4986.504992958495,17.77777777777778,80,0,1,0
2021-01-16 16:00:00,4482.478207955952,17.77777777777778,80,0,1,0
2021-01-16 17:00:00,3548.684584274573,17.77777777777778,80,0,1,0
2021-01-16 18:00:00,1011.0777307151017,18.333333333333332,86,0,1,0
2021-01-16 19:00:00,892.1274094545015,18.333333333333332,86,0,1,0
2021-01-16 20:00:00,793.0021417373348,18.333333333333332,86,0,1,0
2021-01-16 21:00:00,713.7019275636012,17.22222222222222,87,0,1,0
2021-01-16 22:00:00,594.751606303001,17.22222222222222,87,0,1,0
2021-01-16 23:00:00,574.9265527595677,17.22222222222222,87,0,1,0
2021-01-17 00:00:00,2160.930836234237,19.444444444444443,88,1,1,0
2021-01-17 01:00:00,2141.1057826908036,19.444444444444443,88,1,1,0
2021-01-17 02:00:00,2122.960818430712,19.444444444444443,88,1,1,0
2021-01-17 03:00:00,2339.3563181251375,26.11111111111111,50,1,1,0
2021-01-17 04:00:00,2923.691370871419,26.11111111111111,50,1,1,0
2021-01-17 05:00:00,3439.9828076423573,26.11111111111111,50,1,1,0
2021-01-17 06:00:00,4403.1779937822175,30.0,30,1,1,0
2021-01-17 07:00:00,4922.325582334837,30.0,30,1,1,0
2021-01-17 08:00:00,4922.325582334837,30.0,30,1,1,0
2021-01-17 09:00:00,5203.572528366256,27.77777777777778,35,1,1,0
2021-01-17 10:00:00,4794.302778944191,27.77777777777778,35,1,1,0
2021-01-17 11:00:00,4758.012850424008,27.77777777777778,35,1,1,0
2021-01-17 12:00:00,4718.362743337142,22.77777777777778,63,1,1,0
2021-01-17 13:00:00,4347.567038503604,22.77777777777778,63,1,1,0
